Filter,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.elevator,RC.throttle,RC.rudder,RC.aileron,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength,
1,171.1,32.82458943,-95.30652256,439,,-2.200003647,-1.500002486,0,1.8,2.8,-144,2.662709716,1024,1024,1024,1024,,67.585304,6.795008,82,7.804,4.85,N,1.7971008,Calm,
2,171.2,32.82458738,-95.30652418,439,,-2.100003481,-1.500002486,0,1.8,2.6,-144,2.58070157,1024,1024,1024,1024,,67.585304,6.392672,82,7.804,4.85,N,1.7971008,Calm,
3,171.3,32.82458536,-95.30652587,439,,-2.100003481,-1.400002321,0,2,2.3,-144.1,2.523889938,1024,1024,1024,1024,,66.601052,5.990336,82,7.804,4.85,N,1.7971008,Calm,
4,171.4,32.82458339,-95.30652736,439,,-2.000003315,-1.400002321,0,2.1,2.6,-144,2.441314945,1024,1024,1024,1024,,66.601052,5.632704,82,7.804,4.85,N,1.7971008,Calm,
0,171.5,32.8245816,-95.30652884,439,,-2.000003315,-1.400002321,0,2.1,3.2,-143.9,2.441314945,1024,1024,1024,1024,,66.601052,5.275072,82,7.804,4.85,N,1.7971008,Calm,
1,171.6,32.8245799,-95.30653026,439,,-1.900003149,-1.300002155,0,2.1,3.6,-143.9,2.302176427,1024,1024,1024,1024,,66.601052,4.91744,82,7.804,4.85,N,1.7971008,Calm,
2,171.7,32.82457813,-95.30653177,439,,-1.800002984,-1.300002155,0,2.1,3.8,-143.9,2.220363636,1024,1024,1024,1024,,66.601052,4.559808,82,7.804,4.85,N,1.698752,Calm,
3,171.8,32.82457634,-95.30653329,439,,-1.700002818,-1.300002155,0,2.2,3.9,-143.9,2.14009671,1024,1024,1024,1024,,66.601052,4.202176,82,7.804,4.85,N,1.698752,Calm,
4,171.9,32.82457481,-95.30653464,439,,-1.700002818,-1.200001989,0,2,4,-143.8,2.080868381,1024,1024,1024,1024,,66.601052,3.889248,82,7.804,4.85,N,1.698752,Calm,
0,172,32.82457317,-95.30653608,439,,-1.600002652,-1.200001989,0,2,4.4,-143.8,2.000003315,1024,1024,1024,1024,,66.601052,3.57632,82,7.804,4.85,N,1.698752,Calm,
1,172.1,32.82457184,-95.30653726,439,,-1.500002486,-1.100001823,0,2.2,4.8,-143.8,1.860110194,1024,1024,1024,1024,,66.601052,3.308096,82,7.795,4.85,N,1.698752,Calm,
2,172.2,32.82457044,-95.30653847,439,,-1.400002321,-1.100001823,0,1.8,4.8,-143.8,1.780452136,1024,1024,1024,1024,,66.601052,2.995168,82,7.795,4.905,N,1.698752,Calm,
3,172.3,32.82456918,-95.30653961,439,,-1.400002321,-1.000001658,0,1.4,5,-143.8,1.720467862,1024,1024,1024,1024,,66.601052,2.771648,82,7.795,4.905,N,1.698752,Calm,
4,172.4,32.82456798,-95.3065407,439,,-1.300002155,-1.000001658,0,1.7,5.1,-143.9,1.640124492,1024,1024,1024,1024,,66.601052,2.503424,82,7.795,4.905,N,1.698752,Calm,
0,172.5,32.8245668,-95.30654177,439,,-1.200001989,-0.900001492,0,1.9,5,-143.9,1.500002486,1024,1024,1024,1024,,65.6168,2.279904,82,7.795,4.905,N,1.698752,Calm,
1,172.6,32.82456564,-95.30654278,439,,-1.100001823,-0.900001492,0,1.9,4.9,-143.9,1.421269355,1024,1024,1024,1024,,65.6168,2.056384,82,7.795,4.905,N,1.7971008,Calm,
2,172.7,32.82456464,-95.30654367,439,,-1.100001823,-0.800001326,0,2.1,4.9,-143.9,1.360149152,1024,1024,1024,1024,,65.6168,1.832864,82,7.795,4.905,N,1.7971008,Calm,
3,172.8,32.82456357,-95.30654466,439,,-1.000001658,-0.800001326,0,2,4.6,-143.8,1.280626547,1024,1024,1024,1024,,65.6168,1.609344,82,7.795,4.905,N,1.7971008,Calm,
4,172.9,32.82456268,-95.30654548,439,,-0.900001492,-0.70000116,0,1.7,4.8,-143.8,1.140177308,1024,1024,1024,1024,,65.6168,1.430528,82,7.795,4.905,N,1.7971008,Calm,
0,173,32.82456173,-95.30654622,439,,-0.900001492,-0.70000116,0,1.6,5.2,-143.7,1.140177308,1024,1024,1024,1024,,65.6168,1.251712,82,7.795,4.905,N,1.7971008,Calm,
1,173.1,32.82456098,-95.30654692,439,,-0.800001326,-0.600000995,0,1.6,5.5,-143.7,1.000001658,1024,1024,1024,1024,,65.6168,1.072896,82,7.795,4.905,N,1.7971008,Calm,
2,173.2,32.82456036,-95.30654749,439,,-0.70000116,-0.600000995,0,1.5,5.3,-143.7,0.921955626,1024,1024,1024,1024,,65.6168,0.983488,82,7.795,4.905,N,1.7971008,Calm,
3,173.3,32.82455957,-95.30654823,439,,-0.70000116,-0.500000829,0,1.5,4.9,-143.7,0.860233708,1024,1024,1024,1024,,65.6168,0.804672,82,7.795,4.905,N,1.7971008,Calm,
4,173.4,32.82455893,-95.30654885,439,,-0.600000995,-0.500000829,0,1.4,4.9,-143.6,0.781025819,1024,1024,1024,1024,,65.6168,0.67056,82,7.795,4.905,N,1.7971008,Calm,
0,173.5,32.82455836,-95.30654938,439,,-0.600000995,-0.400000663,0,1.5,5.3,-143.5,0.721111283,1024,1024,1024,1024,,65.6168,0.536448,82,7.795,4.905,N,1.7971008,Calm,
1,173.6,32.8245578,-95.30654985,439,,-0.500000829,-0.400000663,0,1.6,5.6,-143.5,0.640313274,1024,1024,1024,1024,,65.6168,0.44704,82,7.795,4.905,N,1.7971008,Calm,
2,173.7,32.82455733,-95.30655029,439,,-0.500000829,-0.400000663,0,2.1,5.8,-143.5,0.640313274,1024,1024,1024,1024,,65.6168,0.357632,82,7.795,4.905,N,1.7971008,Calm,
3,173.8,32.82455682,-95.30655073,439,,-0.400000663,-0.300000497,0,2.3,6.3,-143.5,0.500000829,1024,1024,1024,1024,,64.304464,0.268224,82,7.795,4.905,N,1.7971008,Calm,
4,173.9,32.82455644,-95.30655109,439,,-0.300000497,-0.300000497,0,1.5,6.9,-143.5,0.424264653,1024,1024,1024,1024,,64.304464,0.178816,82,7.795,4.905,N,1.7971008,Calm,
0,174,32.8245561,-95.30655139,439,,-0.300000497,-0.200000332,0,1.2,7,-143.5,0.360555642,1024,1024,1024,1024,,64.304464,0.134112,82,7.795,4.905,N,1.7971008,Calm,
1,174.1,32.82455586,-95.30655165,439,,-0.200000332,-0.200000332,0,1,7,-143.4,0.282843102,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.905,N,1.7971008,Calm,
2,174.2,32.82455572,-95.30655188,439,,-0.200000332,-0.100000166,0,0.8,7.2,-143.4,0.223606726,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.99,N,1.7971008,Calm,
3,174.3,32.82455555,-95.30655206,439,,-0.100000166,-0.100000166,0,1.2,7.5,-143.4,0.141421551,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.99,N,1.7971008,Calm,
4,174.4,32.82455547,-95.30655212,439,,0,0,0,1.3,6.3,-143.3,0,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.99,N,1.7971008,Calm,
0,174.5,32.82455539,-95.30655218,439,,0,0,0,1.2,4.2,-143.4,0,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.99,N,1.7971008,Calm,
1,174.6,32.82455531,-95.30655214,439,,0,0,0,1.7,3.4,-143.4,0,1024,1024,1024,1024,,64.304464,0.089408,82,7.791,4.99,N,1.7971008,Calm,
2,174.7,32.82455524,-95.30655215,439,,0,0,0,1.6,3.6,-143.5,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.791,4.99,N,1.7971008,Calm,
3,174.8,32.82455523,-95.30655211,439,,0,0,0,1.3,3.7,-148.3,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.791,4.99,N,1.89992,Calm,
4,174.9,32.8245552,-95.30655212,439,,0,0,0,1.3,3.3,-156.2,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.791,4.99,N,1.89992,Calm,
0,175,32.8245552,-95.30655219,439,,0,0,0,1.9,3.7,-162.6,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.791,4.99,N,1.89992,Calm,
1,175.1,32.82455519,-95.30655221,439,,0,0,0,1.8,3.9,-168.3,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.79,4.99,N,1.89992,Calm,
2,175.2,32.8245552,-95.30655231,439,,0,0,0,1.4,3.2,-174.2,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.79,4.99,N,1.89992,Calm,
3,175.3,32.82455522,-95.3065524,439,,0,0,0,0.4,2.7,179.6,0,1024,1024,1024,1024,,64.304464,0.089408,82,7.79,4.99,N,1.89992,Calm,
4,175.4,32.8245551,-95.3065526,439,,0,0,0,-0.2,2.9,173.6,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.79,4.99,N,1.89992,Calm,
0,175.5,32.82455511,-95.30655272,439,,0,-0.100000166,0,-1.5,2.6,167.7,0.100000166,1024,1024,1024,1024,,64.304464,0.134112,82,7.79,4.99,N,1.89992,Calm,
1,175.6,32.82455505,-95.30655285,439,,0,0,0,-1.5,2.3,161.5,0,1024,1024,1024,1024,,64.304464,0.134112,82,7.79,4.99,N,1.89992,Calm,
2,175.7,32.82455503,-95.30655295,439,,0,0,0,-1.2,2.1,155.5,0,1024,1024,1024,1024,,65.6168,0.134112,82,7.79,4.99,N,1.9982688,Calm,
3,175.8,32.82455491,-95.30655311,439,,0,-0.100000166,0,-1.4,1.9,149.5,0.100000166,1024,1024,1024,1024,,65.6168,0.178816,82,7.79,4.99,N,1.9982688,Calm,
4,175.9,32.82455486,-95.30655323,439,,0,-0.100000166,0,-1.7,1.8,143.3,0.100000166,1024,1024,1024,1024,,64.304464,0.178816,82,7.79,4.99,N,1.9982688,Calm,
0,176,32.82455474,-95.30655341,439,,0,-0.100000166,0,-2.5,1.4,137.5,0.100000166,1024,1024,1024,1024,,65.6168,0.22352,82,7.79,4.99,N,1.9982688,Calm,
1,176.1,32.82455466,-95.30655354,439,,0,-0.100000166,0,-3.3,0.6,131.7,0.100000166,1024,1024,1024,1024,,65.6168,0.22352,82,7.79,4.99,N,1.9982688,Calm,
2,176.2,32.82455458,-95.30655364,439,,0,-0.100000166,0,-3.4,0,125.6,0.100000166,1024,1024,1024,1024,,65.6168,0.268224,82,7.79,5.045,N,1.9982688,Calm,
3,176.3,32.82455447,-95.30655374,439,,0,0,0,-3.3,-0.1,119.7,0,1024,1024,1024,1024,,65.6168,0.268224,82,7.79,5.045,N,1.9982688,Calm,
4,176.4,32.82455441,-95.30655383,439,,0,0,0,-3.6,-0.7,113.7,0,1024,1024,1024,1024,,64.304464,0.312928,82,7.79,5.045,N,1.9982688,Calm,
0,176.5,32.82455428,-95.3065539,439,,0,0,0,-3.7,-1.4,107.6,0,1024,1024,1024,1024,,64.304464,0.312928,82,7.79,5.045,N,1.9982688,Calm,
1,176.6,32.82455422,-95.30655392,439,,0,0,0,-3.7,-1.2,101.6,0,1024,1024,1024,1024,,64.304464,0.312928,82,7.79,5.045,N,1.9982688,Calm,
2,176.7,32.82455413,-95.30655396,439,,0,0,0,-3.6,-1.3,95.5,0,1024,1024,1024,1024,,64.304464,0.357632,82,7.79,5.045,N,1.9982688,Calm,
3,176.8,32.82455413,-95.30655397,439,,0,0,0,-3.5,-1.6,90.6,0,1024,1024,1024,1024,,64.304464,0.357632,82,7.79,5.045,N,1.9982688,Calm,
4,176.9,32.8245541,-95.30655399,439,,0,0,0,-3.5,-1.8,90.2,0,1024,1024,1024,1024,,65.6168,0.357632,82,7.79,5.045,N,1.9982688,Calm,
0,177,32.8245541,-95.30655404,439,,0,0,0,-3.2,-2.6,91,0,1024,1024,1024,1024,,65.6168,0.357632,82,7.79,5.045,N,1.89992,Calm,
1,177.1,32.8245541,-95.30655404,438,,0,0,0.100000166,-2.8,-2.4,91,0,1024,1024,1024,1024,,65.6168,0.357632,82,7.791,5.045,N,1.89992,Calm,
2,177.2,32.82455414,-95.306554,438,,0,0,0.200000332,-2.4,-2.2,90.9,0,1024,1024,1024,1024,,64.304464,0.357632,82,7.791,5.08,N,1.89992,Calm,
3,177.3,32.82455412,-95.30655398,438,,0,0,0.300000497,-2.5,-2.1,90.9,0,1024,1024,1024,1024,,64.304464,0.357632,82,7.791,5.08,N,1.89992,Calm,
4,177.4,32.82455417,-95.30655391,438,,0,0,0.400000663,-3.1,-1.6,90.9,0,1024,1024,1024,1024,,64.304464,0.357632,82,7.791,5.08,N,1.89992,Calm,
0,177.5,32.82455415,-95.30655387,438,,0,0,0.500000829,-3.5,-1.6,90.9,0,1024,1024,1024,1024,,63.320212,0.312928,82,7.791,5.08,N,1.89992,Calm,
1,177.6,32.82455419,-95.3065538,438,,0,0,0.600000995,-3.1,-1.9,90.9,0,1024,1024,1024,1024,,62.33596,0.312928,82,7.791,5.08,N,1.89992,Calm,
2,177.7,32.82455418,-95.30655376,438,,0,0,0.70000116,-3.3,-1.4,90.9,0,1024,1024,1024,1024,,61.351708,0.312928,82,7.791,5.08,N,1.89992,Calm,
3,177.8,32.82455425,-95.30655365,437,,0,0,0.800001326,-3.3,-1.5,90.8,0,1024,1024,1024,1024,,61.351708,0.312928,82,7.791,5.08,N,1.89992,Calm,
4,177.9,32.82455424,-95.30655359,437,,0,0,0.900001492,-3.8,-1,90.7,0,1024,1024,1024,1024,,60.039372,0.312928,82,7.791,5.08,N,1.89992,Calm,
0,178,32.82455424,-95.30655364,437,,0,0,0.900001492,-3,-1.2,90.7,0,1024,1024,1024,1024,,59.05512,0.312928,82,7.791,5.08,N,1.7971008,Calm,
1,178.1,32.82455423,-95.30655365,436,,0,0,0.900001492,-3.4,-1.1,90.8,0,1024,1024,1024,1024,,58.070868,0.312928,82,7.791,5.08,N,1.7971008,Calm,
2,178.2,32.82455412,-95.30655376,436,,0,0,0.900001492,-4.2,-2.3,90.8,0,1024,1024,1024,1024,,58.070868,0.312928,82,7.789,5.08,N,1.7971008,Calm,
3,178.3,32.82455411,-95.30655382,436,,0,0,0.900001492,-4.1,-2.6,90.6,0,1024,1024,1024,1024,,56.758532,0.357632,82,7.789,5.08,N,1.7971008,Calm,
4,178.4,32.82455411,-95.30655366,435,,0,0,1.000001658,-3.5,-1.8,90.6,0,1024,1024,1024,1024,,55.77428,0.312928,82,7.789,5.08,N,1.7971008,Calm,
0,178.5,32.82455412,-95.30655363,435,,0,0,0.900001492,-3.4,-1.3,90.7,0,1024,1024,1024,1024,,54.790028,0.312928,82,7.789,5.08,N,1.7971008,Calm,
1,178.6,32.82455418,-95.30655342,435,,0,0,1.000001658,-3.6,-1.8,90.6,0,1024,1024,1024,1024,,54.790028,0.312928,82,7.789,5.08,N,1.7971008,Calm,
2,178.7,32.82455416,-95.30655336,434,,0,0,1.000001658,-4.5,-0.8,90.7,0,1024,1024,1024,1024,,53.805776,0.312928,82,7.789,5.08,N,1.7971008,Calm,
3,178.8,32.82455415,-95.30655327,434,,0,0,0.900001492,-4.2,-1.7,90.8,0,1024,1024,1024,1024,,52.49344,0.312928,82,7.789,5.08,N,1.7971008,Calm,
4,178.9,32.82455415,-95.30655319,434,,0,0,0.900001492,-3.2,-2.2,90.9,0,1024,1024,1024,1024,,51.509188,0.312928,82,7.789,5.08,N,1.7971008,Calm,
0,179,32.82455413,-95.3065531,433,,0,0,1.000001658,-3.7,-1,90.9,0,1024,1024,1024,1024,,50.524936,0.312928,82,7.789,5.08,N,1.7971008,Calm,
1,179.1,32.82455434,-95.30655278,433,,0,0,0.800001326,-3.9,-1.4,90.8,0,1024,1024,1024,1024,,50.524936,0.268224,82,7.789,5.08,N,1.7971008,Calm,
2,179.2,32.82455435,-95.3065527,433,,0,0,0.70000116,-4.4,-1.8,91.1,0,1024,1024,1024,1024,,49.2126,0.268224,82,7.789,5.032,N,1.7971008,Calm,
3,179.3,32.82455436,-95.30655251,433,,0,0,0.70000116,-4.4,-1.3,91.1,0,1024,1024,1024,1024,,48.228348,0.268224,82,7.789,5.032,N,1.7971008,Calm,
4,179.4,32.82455441,-95.30655243,432,,0,0,0.800001326,-3.8,-0.7,91,0,1024,1024,1024,1024,,48.228348,0.22352,82,7.789,5.032,N,1.7971008,Calm,
0,179.5,32.82455446,-95.3065524,432,,0,0,0.70000116,-3.1,-1.4,90.9,0,1024,1024,1024,1024,,47.244096,0.22352,82,7.789,5.032,N,1.7971008,Calm,
1,179.6,32.82455448,-95.30655239,432,,0,0,0.600000995,-3.6,-2,91.1,0,1024,1024,1024,1024,,47.244096,0.22352,82,7.789,5.032,NE,1.7971008,Calm,
2,179.7,32.82455451,-95.30655237,432,,0,0,0.600000995,-4.3,-1.9,91.1,0,1024,1024,1024,1024,,46.259844,0.22352,82,7.789,5.032,NE,1.7971008,Calm,
3,179.8,32.82455456,-95.30655236,431,,0,0,0.600000995,-3.7,-1.3,91,0,1024,1024,1024,1024,,46.259844,0.22352,82,7.789,5.032,NE,1.7971008,Calm,
4,179.9,32.82455463,-95.30655235,431,,0,0,0.500000829,-3,-1.6,91.1,0,1024,1024,1024,1024,,44.947508,0.22352,82,7.789,5.032,NE,1.89992,Calm,
0,180,32.82455472,-95.30655237,431,,0,0,0.400000663,-3.4,-1.8,91.1,0,1024,1024,1024,1024,,44.947508,0.178816,82,7.789,5.032,NE,1.89992,Calm,
1,180.1,32.82455477,-95.30655238,431,,0,0,0.400000663,-3.9,-1.6,91,0,1024,1024,1024,1024,,44.947508,0.178816,82,7.772,5.032,NE,1.89992,Calm,
2,180.2,32.82455483,-95.30655239,431,,0,0,0.500000829,-3,-1.5,91.1,0,1024,1024,1024,1024,,43.963256,0.178816,82,7.772,5.153,NE,1.89992,Calm,
3,180.3,32.82455489,-95.30655239,431,,0,0,0.500000829,-2.6,-1.5,91.1,0,1024,1024,1024,1024,,43.963256,0.178816,82,7.772,5.153,NE,1.89992,Calm,
4,180.4,32.82455494,-95.30655237,430,,0,0,0.400000663,-2.8,-2,91,0,1024,1024,1024,1024,,42.979004,0.178816,82,7.772,5.153,NE,1.89992,Calm,
0,180.5,32.82455498,-95.30655218,430,,0,0,0.400000663,-2.8,-1.8,91,0,1024,1024,1024,1024,,42.979004,0.134112,82,7.772,5.153,NE,1.89992,Calm,
1,180.6,32.82455502,-95.30655216,430,,0,0,0.300000497,-2.8,-1.2,91.1,0,1024,1024,1024,1024,,42.979004,0.134112,82,7.772,5.153,NE,1.89992,Calm,
2,180.7,32.82455519,-95.30655208,430,,0,0,0.300000497,-3.2,-1.6,91,0,1024,1024,1024,1024,,41.666668,0.134112,82,7.772,5.153,NE,1.89992,Calm,
3,180.8,32.82455524,-95.30655207,430,,0,0,0.400000663,-2.8,-1.3,91,0,1024,1024,1024,1024,,41.666668,0.134112,82,7.772,5.153,NE,1.89992,Calm,
4,180.9,32.82455539,-95.30655199,430,,0,0,0.400000663,-1.7,-0.7,91.2,0,1024,1024,1024,1024,,40.682416,0.089408,82,7.772,5.153,NE,1.89992,Calm,
0,181,32.82455544,-95.30655199,430,,0,0,0.300000497,-1.4,-1.2,91.2,0,1024,1024,1024,1024,,40.682416,0.089408,82,7.772,5.153,NE,1.89992,Calm,
1,181.1,32.82455538,-95.30655189,430,,0,0,0.200000332,-2.6,-2.1,91.1,0,1024,1024,1024,1024,,40.682416,0.134112,82,7.772,5.153,NE,1.89992,Calm,
2,181.2,32.8245554,-95.30655189,429,,0,0,0.200000332,-3.5,-2.3,91.1,0,1024,1024,1024,1024,,40.682416,0.134112,82,7.772,5.153,NE,1.89992,Calm,
3,181.3,32.82455549,-95.30655178,429,,0,0,0.200000332,-2.9,-2.1,91.2,0,1024,1024,1024,1024,,40.682416,0.134112,82,7.772,5.153,NE,1.89992,Calm,
4,181.4,32.82455556,-95.30655174,429,,0,0,0.200000332,-1.9,-1.6,91.3,0,1024,1024,1024,1024,,39.698164,0.134112,82,7.772,5.153,NE,1.89992,Calm,
0,181.5,32.82455563,-95.3065517,429,,0,0,0.100000166,-1.1,-1.5,91.3,0,1024,1024,1024,1024,,39.698164,0.089408,82,7.772,5.153,NE,1.89992,Calm,
1,181.6,32.82455576,-95.30655163,429,,0,0,0.200000332,-1.1,-2.2,91.1,0,1024,1024,1024,1024,,39.698164,0.089408,82,7.772,5.153,NE,1.89992,Calm,
2,181.7,32.82455587,-95.30655165,429,,0,0,0.200000332,-2.2,-1.5,91,0,1024,1024,1024,1024,,39.698164,0.089408,82,7.772,5.153,NE,1.89992,Calm,
3,181.8,32.82455588,-95.30655156,429,,0,0,0.200000332,-2.7,-0.6,91,0,1024,1024,1024,1024,,39.698164,0.134112,82,7.772,5.153,NE,1.89992,Calm,
4,181.9,32.82455585,-95.30655143,429,,0,0,0.200000332,-2.1,-0.6,90.9,0,1024,1024,1024,1024,,38.713912,0.134112,82,7.772,5.153,NE,1.89992,Calm,
0,182,32.82455585,-95.30655137,429,,0,0,0.200000332,-2.2,-0.7,90.9,0,1024,1024,1024,1024,,38.713912,0.134112,82,7.772,5.153,NE,1.89992,Calm,
1,182.1,32.82455584,-95.30655126,429,,0,0,0.200000332,-2.9,-0.4,90.9,0,1024,1024,1024,1024,,38.713912,0.178816,82,7.802,5.153,NE,1.89992,Calm,
2,182.2,32.82455583,-95.3065512,429,,0,0,0.200000332,-2.9,-0.3,90.9,0,1024,1024,1024,1024,,38.713912,0.178816,82,7.802,5.132,NE,1.89992,Calm,
3,182.3,32.82455596,-95.30655115,429,,0,0,0.200000332,-2.4,-0.9,91,0,1024,1024,1024,1024,,38.713912,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
4,182.4,32.82455596,-95.3065511,429,,0,0,0.200000332,-2.7,-0.5,91,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
0,182.5,32.82455606,-95.30655107,428,,0,0,0.200000332,-3.1,-0.4,91,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
1,182.6,32.82455608,-95.30655106,428,,0,0,0.200000332,-2.6,-1,91,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
2,182.7,32.82455626,-95.30655109,428,,0,0,0.200000332,-1.9,-0.7,90.9,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
3,182.8,32.82455626,-95.30655111,428,,0,0,0.100000166,-2.1,-0.7,90.9,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
4,182.9,32.82455635,-95.3065511,428,,0,0,0.100000166,-2.4,-1.4,90.9,0,1024,1024,1024,1024,,37.401576,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
0,183,32.82455635,-95.30655113,428,,0,0,0.200000332,-2.9,-1.2,90.9,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.802,5.132,NE,1.7971008,Calm,
1,183.1,32.82455647,-95.3065511,428,,0,0,0.200000332,-2.4,-1.3,90.9,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.786,5.132,NE,1.7971008,Calm,
2,183.2,32.8245565,-95.30655113,428,,0,0,0.100000166,-1.7,-1.8,91,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.786,5.132,NE,1.698752,Calm,
3,183.3,32.82455647,-95.30655119,428,,0,0,0.100000166,-1.8,-1.3,90.9,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.786,5.132,NE,1.698752,Calm,
4,183.4,32.82455648,-95.30655119,428,,0,0,0.100000166,-1.7,-1.1,90.9,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.786,5.132,NE,1.698752,Calm,
0,183.5,32.82455648,-95.30655119,428,,0,0,0.100000166,-2,-1,90.8,0,1024,1024,1024,1024,,36.417324,0.178816,82,7.786,5.132,NE,1.698752,Calm,
1,183.6,32.82455656,-95.30655118,428,,0,0,0.200000332,-2.6,-0.8,90.9,0,1024,1024,1024,1024,,35.433072,0.178816,82,7.786,5.132,NE,1.698752,Calm,
2,183.7,32.82455657,-95.30655119,428,,0,0,0.100000166,-2.4,-1,90.9,0,1024,1024,1024,1024,,35.433072,0.178816,82,7.786,5.132,NE,1.698752,Calm,
3,183.8,32.8245566,-95.30655119,428,,0,0,0.100000166,-1.7,-1.3,90.9,0,1024,1024,1024,1024,,35.433072,0.178816,82,7.786,5.132,NE,1.698752,Calm,
4,183.9,32.82455667,-95.30655109,428,,0,0,0.200000332,-1.7,-1.3,90.9,0,1024,1024,1024,1024,,35.433072,0.22352,82,7.786,5.132,NE,1.698752,Calm,
0,184,32.82455668,-95.30655112,427,,0,0,0.200000332,-2.1,-1.2,90.9,0,1024,1024,1024,1024,,35.433072,0.178816,82,7.786,5.132,NE,1.5959328,Calm,
1,184.1,32.82455666,-95.3065511,427,,0,0,0.200000332,-2.4,-1.5,91,0,1024,1024,1024,1024,,34.120736,0.178816,82,7.786,5.132,NE,1.5959328,Calm,
2,184.2,32.82455667,-95.30655111,427,,0,0,0.100000166,-2.3,-1.8,91,0,1024,1024,1024,1024,,34.120736,0.178816,81,7.786,5.031,NE,1.5959328,Calm,
3,184.3,32.82455666,-95.30655099,427,,0,0,0.200000332,-2,-1.6,91,0,1024,1024,1024,1024,,34.120736,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
4,184.4,32.82455666,-95.30655097,427,,0,0,0.200000332,-2,-1.4,91,0,1024,1024,1024,1024,,34.120736,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
0,184.5,32.82455664,-95.30655094,427,,0,0,0.200000332,-2,-1.4,91,0,1024,1024,1024,1024,,34.120736,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
1,184.6,32.82455663,-95.30655095,427,,0,0,0.100000166,-2.3,-1.5,91,0,1024,1024,1024,1024,,33.136484,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
2,184.7,32.82455665,-95.30655088,427,,0,0,0.100000166,-2.9,-1.2,91,0,1024,1024,1024,1024,,33.136484,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
3,184.8,32.82455664,-95.30655085,427,,0,0,0.200000332,-2.9,-0.8,90.9,0,1024,1024,1024,1024,,33.136484,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
4,184.9,32.82455666,-95.30655078,427,,0,0,0.100000166,-2.5,-1.1,91,0,1024,1024,1024,1024,,33.136484,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
0,185,32.82455668,-95.30655076,427,,0,0,0.100000166,-2.2,-1.1,91,0,1024,1024,1024,1024,,33.136484,0.22352,81,7.786,5.031,NE,1.5959328,Calm,
1,185.1,32.82455675,-95.30655068,427,,0,0,0.200000332,-2.2,-0.8,90.9,0,1024,1024,1024,1024,,32.152232,0.268224,81,7.789,5.031,NE,1.497584,Calm,
2,185.2,32.82455674,-95.30655066,427,,0,0,0.100000166,-2.4,-0.9,90.8,0,1024,1024,1024,1024,,32.152232,0.268224,81,7.789,5.032,NE,1.497584,Calm,
3,185.3,32.82455675,-95.30655069,427,,0,0,0.100000166,-2.6,-1.2,90.9,0,1024,1024,1024,1024,,32.152232,0.268224,81,7.789,5.032,NE,1.497584,Calm,
4,185.4,32.82455674,-95.30655069,427,,0,0,0.100000166,-2.5,-1.3,91,0,1024,1024,1024,1024,,32.152232,0.268224,81,7.789,5.032,NE,1.497584,Calm,
0,185.5,32.82455676,-95.30655077,427,,0,0,0.100000166,-2.6,-1.4,90.9,0,1024,1024,1024,1024,,32.152232,0.268224,81,7.789,5.032,NE,1.497584,Calm,
