OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.xSpeed [m/s],MPH to m/s,OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,OSD.vpsHeight [m],ft to m,HOME.heightLimit [ft],HOME.distance [ft],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
13.3,35.18360933,-97.44556477,1133,0,,0.100000166,0,5.9,-2.7,132.2,0.100000166,412,1024,1024,1024,14.76378,,322.834656,11.48294,97,7.904,5.297,NW,3.196336,Calm
13.4,35.18360936,-97.44556463,1133,0,,0.100000166,0,6,-6.2,131.9,0.100000166,402,1024,1024,1024,14.76378,,322.834656,11.48294,97,7.904,5.272,NW,3.2991552,Calm
13.5,35.18360947,-97.44556438,1133,0.100000166,,0.200000332,0,6.6,-10.2,131.6,0.223606726,1024,1024,1024,1024,14.76378,,322.834656,11.811024,97,7.904,5.272,NW,3.2991552,Calm
13.6,35.1836097,-97.44556402,1133,0.200000332,,0.300000497,0,5.9,-14,131.6,0.360555642,1024,1024,1024,1024,14.76378,,322.834656,12.139108,97,7.904,5.272,NW,3.196336,Calm
13.7,35.18361009,-97.44556349,1133,0.400000663,,0.400000663,0,6,-5.4,131.9,0.565686204,1024,1024,1024,1024,14.76378,,322.834656,13.12336,97,7.904,5.272,NW,3.2991552,Calm
13.8,35.18361051,-97.44556296,1133,0.400000663,,0.500000829,0,5.2,0.6,132.4,0.640313274,1024,936,1024,1024,14.76378,,322.834656,13.779528,97,7.904,5.272,NW,3.2991552,Calm
13.9,35.18361083,-97.44556247,1133,0.400000663,,0.400000663,0,5.1,1.6,132.4,0.565686204,1024,809,1024,1024,14.76378,,322.834656,14.435696,97,7.904,5.272,NW,3.2991552,Calm
14,35.18361123,-97.44556183,1133,0.300000497,,0.400000663,0,6.1,2.5,132.2,0.500000829,1024,809,1024,1024,14.76378,,322.834656,15.091864,97,7.904,5.272,NW,3.2991552,Calm
14.1,35.18361154,-97.4455613,1133,0.200000332,,0.400000663,0,8,1.2,132.5,0.447213899,1024,812,1024,1024,14.76378,,322.834656,15.748032,97,7.904,5.272,NW,3.2991552,Calm
14.2,35.18361179,-97.44556088,1133,0.200000332,,0.300000497,0,9,-0.1,132.2,0.360555642,1024,812,1024,1024,14.76378,,322.834656,16.4042,97,7.904,5.272,NW,3.2991552,Calm
14.3,35.18361196,-97.44556056,1133,0.200000332,,0.300000497,0,9,0.6,132.1,0.360555642,833,808,1024,1024,14.76378,,322.834656,16.732284,97,7.904,5.272,NW,3.2991552,Calm
14.4,35.18361218,-97.44556022,1133,0.200000332,,0.300000497,0,8.5,0,132.3,0.360555642,805,595,1024,1024,14.76378,,322.834656,17.060368,97,7.911,5.272,NW,3.2991552,Calm
14.5,35.18361246,-97.44555979,1133,0.200000332,,0.300000497,0,9.1,-1.2,132.1,0.360555642,958,449,1024,1024,14.76378,,322.834656,17.716536,97,7.911,5.272,NW,3.397504,Calm
14.6,35.1836127,-97.4455595,1133,0.300000497,,0.200000332,0,13.5,-0.3,132.1,0.360555642,1006,669,1024,1024,14.76378,,322.834656,18.04462,97,7.911,5.272,NW,3.397504,Calm
14.7,35.18361298,-97.44555931,1133,0.400000663,,0.200000332,0,18.9,-0.3,132.3,0.447213899,997,785,1024,1024,13.779528,,322.834656,18.372704,97,7.911,5.272,NW,3.397504,Calm
14.8,35.18361345,-97.44555919,1132,0.500000829,,0,0,16.3,1,132.3,0.500000829,1024,1024,1024,1024,13.779528,,322.834656,18.700788,97,7.911,5.272,NW,3.397504,Calm
14.9,35.18361401,-97.44555927,1132,0.600000995,,0,0,8.9,1.2,132.4,0.600000995,1024,1024,1024,1024,13.779528,,322.834656,19.028872,97,7.911,5.272,NW,3.4958528,Calm
15,35.18361458,-97.4455594,1133,0.600000995,,-0.100000166,0,5.2,0.1,132.3,0.608277046,1024,1024,1024,1024,14.76378,,322.834656,19.68504,97,7.911,5.272,NW,3.4958528,Calm
15.1,35.18361523,-97.44555955,1133,0.600000995,,0,0,4.9,1,132.3,0.600000995,1024,1062,1024,1024,14.76378,,322.834656,20.013124,97,7.911,5.272,NW,3.4958528,Calm
15.2,35.18361582,-97.44555965,1133,0.600000995,,0,0,3.2,2.7,132.3,0.600000995,1024,1024,1024,1024,14.76378,,322.834656,20.341208,97,7.911,5.272,NW,3.4958528,Calm
15.3,35.18361632,-97.4455597,1133,0.500000829,,0,0,2.1,3.9,132.2,0.500000829,1024,1024,1024,1024,14.76378,,322.834656,20.997376,97,7.911,5.272,NW,3.598672,Calm
15.4,35.18361669,-97.44555978,1133,0.400000663,,0,0,3.8,2.7,132.3,0.400000663,1024,1024,1024,1024,14.76378,,322.834656,21.32546,97,7.911,5.184,NW,3.598672,Calm
15.5,35.18361703,-97.44555981,1133,0.300000497,,0,0,3.3,2.8,132.2,0.300000497,1024,1024,1024,1024,14.76378,,322.834656,21.32546,97,7.911,5.184,NW,3.598672,Calm
15.6,35.18361731,-97.44555987,1133,0.200000332,,0,0,2.7,2.1,132.3,0.200000332,1024,1024,1024,1024,14.76378,,322.834656,21.653544,97,7.911,5.184,NW,3.598672,Calm
15.7,35.18361749,-97.44555986,1133,0.100000166,,0,0,2.7,2.2,132.3,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,97,7.911,5.184,NW,3.598672,Calm
15.8,35.18361761,-97.44555987,1133,0.100000166,,0,0,3.6,2,132.3,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,97,7.901,5.184,NW,3.6970208,Calm
15.9,35.18361758,-97.44555988,1133,0,,0,0,4.5,1.8,132.2,0,1024,1024,1024,1024,14.76378,,322.834656,21.981628,97,7.901,5.184,NW,3.6970208,Calm
16,35.18361757,-97.44555988,1133,0,,0,0,5,1.3,132.2,0,1024,1024,1024,1024,14.76378,,322.834656,21.981628,97,7.901,5.184,NW,3.6970208,Calm
16.1,35.18361748,-97.44555987,1133,0,,0,0,5.9,0.1,132.3,0,1024,1024,1024,1024,14.76378,,322.834656,21.981628,97,7.901,5.184,NW,3.6970208,Calm
16.2,35.18361739,-97.44555986,1133,0,,0,0,6.2,-0.5,132.1,0,1024,1024,1024,1024,14.76378,,322.834656,21.653544,97,7.901,5.184,NW,3.6970208,Calm
16.3,35.18361731,-97.44555982,1132,0,,0,0,6.6,-0.7,132.1,0,1024,1024,1024,1024,14.76378,,322.834656,21.653544,97,7.901,5.184,NW,3.6970208,Calm
16.4,35.18361722,-97.4455598,1132,0,,0,0,6.5,-0.6,132.1,0,1024,1024,1024,1024,13.779528,,322.834656,21.653544,96,7.901,5.08,NW,3.79984,Calm
16.5,35.18361715,-97.4455598,1132,0,,0,0,6.1,-1.4,132.2,0,1024,1024,1024,1024,13.779528,,322.834656,21.653544,96,7.901,5.08,NW,3.79984,Calm
16.6,35.18361709,-97.4455598,1132,0,,0,0,5.6,-2,132.3,0,988,1024,1024,1024,13.779528,,322.834656,21.653544,96,7.901,5.08,NW,3.79984,Calm
16.7,35.18361705,-97.4455598,1133,0,,0,0,6.1,-1.6,132.2,0,765,1024,1024,936,14.76378,,322.834656,21.32546,96,7.901,5.08,NW,3.79984,Calm
16.8,35.183617,-97.44555976,1133,0,,0,0,6.4,-1.1,132.1,0,770,1024,1024,1024,14.76378,,322.834656,21.32546,96,7.901,5.08,NW,3.79984,Calm
16.9,35.18361698,-97.44555969,1133,0,,0,0,6.1,-0.5,131.9,0,770,1024,1024,1024,14.76378,,322.834656,21.653544,96,7.901,5.08,NW,3.79984,Calm
17,35.18361698,-97.44555963,1133,0,,0,0,5.7,-1.7,132.1,0,1024,1057,1024,1024,14.76378,,322.834656,21.653544,96,7.901,5.08,NW,3.79984,Calm
17.1,35.18361702,-97.44555957,1133,0,,0.100000166,0,5.2,-1.2,132.1,0.100000166,1024,1057,1024,1024,14.76378,,322.834656,21.653544,96,7.901,5.08,NW,3.8981888,Calm
17.2,35.18361705,-97.44555946,1133,0,,0.100000166,0,6.1,0,132.2,0.100000166,1007,1024,1024,1024,14.76378,,322.834656,21.653544,96,7.901,5.08,NW,3.8981888,Calm
17.3,35.18361708,-97.44555931,1133,0,,0.100000166,0,7.3,0.5,132.2,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,96,7.901,5.08,NW,3.8981888,Calm
17.4,35.18361706,-97.4455592,1133,0,,0.100000166,0,6.7,0,132.1,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,96,7.898,5.08,NW,3.8981888,Calm
17.5,35.18361706,-97.44555909,1133,0,,0.100000166,0,6.8,-0.2,132.1,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,96,7.898,5.08,NW,3.8981888,Calm
17.6,35.18361707,-97.44555898,1133,0,,0.100000166,0,7,0.6,132.1,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,21.981628,96,7.898,5.08,NW,3.8981888,Calm
17.7,35.18361708,-97.44555886,1133,0,,0.100000166,0,6.7,0.9,132.1,0.100000166,1024,1024,1024,1024,13.779528,,322.834656,21.981628,96,7.898,5.08,NW,3.8981888,Calm
17.8,35.18361706,-97.44555875,1133,0,,0.100000166,0,7,1,132.2,0.100000166,1024,1024,1024,1024,14.76378,,322.834656,22.309712,96,7.898,5.08,NW,3.8981888,Calm
17.9,35.18361702,-97.44555865,1133,0,,0,0,7,1.2,132.1,0,1024,1024,1024,1024,14.76378,,322.834656,22.309712,96,7.898,5.08,NW,3.8981888,Calm
18,35.18361696,-97.44555855,1133,0,,0,0,7.3,0.5,132.2,0,1024,1024,1024,1024,14.76378,,322.834656,22.309712,96,7.898,5.08,NW,3.8981888,Calm
18.1,35.18361687,-97.44555845,1133,0,,0,0,7.8,-0.2,132.1,0,1024,1024,1024,1024,13.779528,,322.834656,22.309712,96,7.898,5.08,NW,3.8981888,Calm
18.2,35.18361682,-97.44555838,1133,0,,0,0,7.9,-0.1,132.1,0,767,1012,1024,1024,13.779528,,322.834656,22.309712,96,7.898,5.08,NW,3.9965376,Calm
18.3,35.18361676,-97.44555835,1132,0,,0,0,7.7,0.4,132,0,537,1024,1024,1024,13.779528,,322.834656,22.309712,96,7.898,5.08,NW,3.9965376,Calm
18.4,35.1836167,-97.4455583,1132,0,,0,0,6.9,0,131.9,0,576,1024,1024,1024,13.779528,,322.834656,21.981628,96,7.898,5.05,NW,3.9965376,Calm
18.5,35.18361658,-97.44555824,1133,0,,0,0,8.1,-4.8,131.6,0,576,1024,1024,1024,13.779528,,322.834656,21.981628,96,7.898,5.05,NW,3.9965376,Calm
18.6,35.18361651,-97.44555815,1133,0,,0.100000166,0,8.7,-8.9,131.3,0.100000166,762,1024,1024,1024,13.779528,,322.834656,21.981628,96,7.898,5.05,NW,3.9965376,Calm
18.7,35.18361655,-97.44555797,1133,0,,0.200000332,0,8.2,-8.7,131.5,0.200000332,898,1024,1024,1024,13.779528,,322.834656,22.309712,96,7.898,5.05,NW,3.9965376,Calm
18.8,35.18361669,-97.44555767,1133,0.200000332,,0.300000497,0,7.6,-6.2,131.6,0.360555642,1003,1024,1024,1024,13.779528,,322.834656,22.637796,96,7.898,5.05,NW,3.9965376,Calm
18.9,35.18361694,-97.44555725,1133,0.200000332,,0.300000497,0,7.8,-2.3,131.9,0.360555642,1003,1024,1024,1024,13.779528,,322.834656,22.96588,96,7.898,5.05,NW,4.0993568,Calm
19,35.1836172,-97.44555683,1133,0.300000497,,0.400000663,0,8.5,0.7,132.2,0.500000829,1024,1024,1024,1024,13.779528,,322.834656,23.622048,96,7.898,5.05,NW,4.0993568,Calm
19.1,35.18361746,-97.44555637,1133,0.300000497,,0.300000497,0,7.8,1,132.3,0.424264653,947,1024,1024,1024,13.779528,,322.834656,23.950132,96,7.898,5.05,NW,4.0993568,Calm
19.2,35.18361774,-97.44555598,1133,0.300000497,,0.300000497,0,7.2,1.1,132.2,0.424264653,795,1024,1024,1024,13.779528,,322.834656,24.6063,96,7.898,5.05,NW,4.0993568,Calm
19.3,35.18361797,-97.44555567,1133,0.200000332,,0.300000497,0,7.5,0.2,132.1,0.360555642,872,1024,1006,940,13.779528,,322.834656,24.934384,96,7.898,5.05,NW,4.0993568,Calm
19.4,35.18361822,-97.44555535,1133,0.200000332,,0.200000332,0,7.3,-0.2,132,0.282843102,1024,1024,984,941,13.779528,,322.834656,25.590552,96,7.879,5.211,NW,4.1977056,Calm
19.5,35.18361848,-97.44555508,1133,0.300000497,,0.200000332,0,7.3,-0.2,132,0.360555642,1024,1024,976,949,13.779528,,322.834656,25.918636,96,7.879,5.211,NW,4.1977056,Calm
19.6,35.18361879,-97.44555481,1133,0.300000497,,0.200000332,0,5.9,-0.4,131.9,0.360555642,1024,1024,970,1012,13.779528,,322.834656,26.24672,96,7.879,5.211,NW,4.1977056,Calm
19.7,35.18361907,-97.44555453,1133,0.300000497,,0.200000332,0,6,0.8,131.8,0.360555642,1024,1024,1024,1024,13.779528,,322.834656,26.574804,96,7.879,5.211,NW,4.1977056,Calm
19.8,35.18361932,-97.44555427,1133,0.300000497,,0.200000332,0,6.3,3.3,132.2,0.360555642,1024,1024,1189,1024,13.779528,,322.834656,27.230972,96,7.879,5.211,NW,4.1977056,Calm
19.9,35.18361954,-97.44555394,1133,0.200000332,,0.200000332,0,6.2,3.5,132.1,0.282843102,1013,1024,1306,1024,13.779528,,322.834656,27.559056,96,7.879,5.211,NW,4.1977056,Calm
20,35.18361973,-97.44555375,1133,0.200000332,,0.100000166,0,5.9,3.3,131.9,0.223606726,903,1024,1279,1024,13.779528,,322.834656,27.88714,96,7.879,5.211,NW,4.1977056,Calm
20.1,35.18361984,-97.44555366,1133,0.100000166,,0.100000166,-0.200000332,5.3,3,131.8,0.141421551,878,1024,1275,1024,14.76378,,322.834656,27.88714,96,7.879,5.211,NW,4.1977056,Calm
20.2,35.18361997,-97.44555346,1133,0.100000166,,0.100000166,-0.300000497,6.8,2.3,132,0.141421551,1024,1024,1242,1024,14.76378,,322.834656,28.215224,96,7.879,5.211,NW,4.1977056,Calm
20.3,35.18362007,-97.44555335,1133,0.100000166,,0.100000166,-0.200000332,7.5,1.5,131.9,0.141421551,1024,1024,1217,1024,14.76378,,322.834656,28.543308,96,7.879,5.211,NW,4.1977056,Calm
20.4,35.18362018,-97.44555328,1133,0.100000166,,0,-0.200000332,6.9,2.1,131.9,0.100000166,1143,1022,1211,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
20.5,35.18362027,-97.44555325,1133,0,,0,-0.100000166,5.7,1.9,132,0,1329,860,1195,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
20.6,35.18362032,-97.44555325,1133,0,,0,-0.100000166,5.3,0.1,132,0,1405,815,1183,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
20.7,35.18362035,-97.4455533,1133,0,,0,-0.100000166,6.2,1.4,132,0,1516,741,1171,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
20.8,35.18362036,-97.44555334,1133,0,,0,-0.100000166,6.9,3.7,132.1,0,1609,592,1139,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
20.9,35.18362031,-97.44555344,1133,0,,-0.100000166,-0.100000166,8,6.1,132.4,0.100000166,1609,394,1030,1024,16.076116,,322.834656,28.543308,96,7.916,5.211,NW,4.1977056,Calm
21,35.18362023,-97.44555361,1133,-0.100000166,,-0.200000332,0,10.7,10.2,132.8,0.223606726,1024,1017,1024,1024,16.076116,,322.834656,28.215224,96,7.916,5.211,NW,4.1977056,Calm
21.1,35.18362006,-97.44555395,1133,-0.100000166,,-0.300000497,0,14.3,10.9,133.5,0.316228049,465,963,1023,1024,16.076116,,322.834656,27.88714,96,7.916,5.211,NW,4.1977056,Calm
21.2,35.18361977,-97.44555461,1133,-0.200000332,,-0.500000829,0,11.9,4.4,132.5,0.538517348,393,1024,981,1024,16.076116,,322.834656,27.230972,96,7.916,5.211,NW,4.1977056,Calm
21.3,35.18361958,-97.44555532,1133,-0.200000332,,-0.600000995,0,5.9,-4.5,131.4,0.632456546,1220,1024,964,1024,16.076116,,322.834656,26.574804,96,7.916,5.211,NW,4.1977056,Calm
21.4,35.1836194,-97.44555605,1133,-0.100000166,,-0.500000829,0,4.9,-12.2,130.9,0.509902765,1684,768,842,1024,16.076116,,322.834656,25.918636,96,7.916,5.203,NW,4.1977056,Calm
21.5,35.18361944,-97.44555657,1133,0,,-0.300000497,0,5.4,-9.8,131.3,0.300000497,1684,491,762,1024,16.076116,,322.834656,25.590552,96,7.916,5.203,NW,4.0993568,Calm
21.6,35.18361951,-97.44555691,1133,0.100000166,,-0.200000332,0,6.1,2.7,132.4,0.223606726,1684,593,716,1023,16.076116,,322.834656,25.590552,96,7.916,5.203,NW,4.0993568,Calm
21.7,35.18361962,-97.44555708,1133,0,,-0.300000497,0,8.1,10.5,133,0.300000497,1140,950,778,1024,16.076116,,322.834656,25.590552,96,7.916,5.203,NW,4.0993568,Calm
21.8,35.18361959,-97.44555752,1133,0,,-0.400000663,0,10.1,8.7,132.7,0.400000663,459,1024,719,1024,16.076116,,322.834656,25.262468,96,7.916,5.203,NW,4.0993568,Calm
21.9,35.18361948,-97.44555805,1133,-0.100000166,,-0.600000995,0,9.1,5.1,132.2,0.608277046,1343,1024,622,1024,16.076116,,322.834656,24.934384,96,7.916,5.203,NW,4.0993568,Calm
22,35.18361932,-97.44555884,1133,-0.100000166,,-0.600000995,0,6.8,-2.1,131.7,0.608277046,1684,530,572,1024,16.076116,,322.834656,24.278216,96,7.916,5.203,NW,4.0993568,Calm
22.1,35.18361918,-97.44555973,1133,-0.100000166,,-0.600000995,0.100000166,5.3,-4.5,131.5,0.608277046,1684,364,571,1024,16.076116,,322.834656,23.622048,96,7.916,5.203,NW,4.0993568,Calm
22.2,35.18361918,-97.44556031,1133,0,,-0.500000829,0.100000166,6.2,2.6,132,0.500000829,1684,380,573,1024,16.076116,,322.834656,23.293964,96,7.916,5.203,NW,4.0993568,Calm
22.3,35.18361908,-97.44556092,1133,-0.100000166,,-0.600000995,0,8.6,6.6,132.6,0.608277046,1255,991,621,1024,16.076116,,322.834656,22.96588,96,7.916,5.203,NW,3.9965376,Calm
22.4,35.18361888,-97.44556163,1133,-0.100000166,,-0.600000995,0.200000332,13.9,5.9,132.8,0.608277046,1024,1132,945,1024,16.076116,,322.834656,22.309712,96,7.901,5.083,NW,3.9965376,Calm
22.5,35.1836187,-97.44556259,1133,-0.100000166,,-0.800001326,0.200000332,11,4.8,132.3,0.806226805,1024,1416,1278,1024,16.076116,,322.834656,21.653544,96,7.901,5.083,NW,3.9965376,Calm
22.6,35.18361854,-97.44556352,1133,-0.100000166,,-0.900001492,0.200000332,5.6,0.7,131.9,0.90553987,1418,1618,1348,1024,14.76378,,322.834656,20.997376,96,7.901,5.083,NW,3.8981888,Calm
22.7,35.18361836,-97.44556453,1133,-0.100000166,,-0.900001492,0,3.2,-1.6,131.7,0.90553987,1477,1684,1124,1024,16.076116,,322.834656,20.341208,96,7.901,5.083,NW,3.9965376,Calm
22.8,35.18361817,-97.44556552,1133,-0.100000166,,-0.70000116,-0.100000166,-1,0.1,131.5,0.707107755,1499,1684,1047,1024,16.076116,,322.834656,19.68504,96,7.901,5.083,NW,3.9965376,Calm
22.9,35.183618,-97.44556634,1133,-0.200000332,,-0.600000995,-0.200000332,-4.5,2.3,131.8,0.632456546,1499,1684,1047,1024,16.076116,,322.834656,19.028872,96,7.901,5.083,NW,3.9965376,Calm
23,35.18361769,-97.44556699,1133,-0.300000497,,-0.500000829,0,-5.2,3.4,131.9,0.58309573,1585,1365,1066,1024,16.076116,,322.834656,18.700788,96,7.901,5.083,NW,3.9965376,Calm
23.1,35.18361731,-97.44556751,1133,-0.500000829,,-0.400000663,0,-8.6,3.9,131.6,0.640313274,1047,752,1190,1024,16.076116,,322.834656,18.04462,96,7.901,5.083,NW,3.9965376,Calm
23.2,35.18361674,-97.44556789,1133,-0.70000116,,-0.300000497,0,-5,7.3,131.6,0.761578238,815,592,1306,1024,16.076116,,322.834656,17.388452,96,7.901,5.083,NW,3.9965376,Calm
23.3,35.18361592,-97.44556817,1133,-0.900001492,,-0.200000332,0,5.5,4.4,132.4,0.921955626,1024,894,1168,1024,16.076116,,322.834656,16.076116,96,7.901,5.083,NW,3.9965376,Calm
23.4,35.18361498,-97.4455686,1133,-0.900001492,,-0.300000497,-0.100000166,11.6,-1.6,132,0.948684595,1025,1024,1024,1024,16.076116,,322.834656,15.091864,96,7.901,5.083,NW,3.8981888,Calm
23.5,35.18361426,-97.44556904,1133,-0.70000116,,-0.400000663,-0.200000332,10.2,-2.2,131.5,0.806226805,1024,1081,1024,1024,17.060368,,322.834656,14.107612,96,7.901,5.083,NW,3.79984,Calm
23.6,35.18361367,-97.44556952,1133,-0.600000995,,-0.400000663,0,5.8,-0.2,131.8,0.721111283,1140,1024,1024,1024,17.060368,,322.834656,13.12336,96,7.901,5.083,NW,3.79984,Calm
23.7,35.1836131,-97.44557005,1133,-0.600000995,,-0.400000663,0,2.9,0.7,131.9,0.721111283,1140,1024,1024,1024,17.060368,,322.834656,12.467192,96,7.901,5.083,NW,3.79984,Calm
23.8,35.1836126,-97.44557046,1133,-0.600000995,,-0.300000497,0,2.4,1,131.8,0.670821071,1024,1024,1024,1024,17.060368,,322.834656,11.811024,96,7.879,5.083,NW,3.79984,Calm
23.9,35.18361204,-97.44557083,1133,-0.600000995,,-0.300000497,0,3.7,0.8,131.7,0.670821071,1024,1024,1024,1024,17.060368,,322.834656,11.154856,96,7.879,5.083,NW,3.79984,Calm
24,35.18361148,-97.44557117,1133,-0.600000995,,-0.300000497,0,4.8,1,131.6,0.670821071,1226,961,1024,1024,17.060368,,322.834656,10.170604,96,7.879,5.455,NW,3.8981888,Calm
24.1,35.18361081,-97.44557154,1133,-0.600000995,,-0.300000497,0,5.3,-0.9,131.6,0.670821071,1684,957,1024,1024,17.060368,,322.834656,9.514436,96,7.879,5.455,NW,3.8981888,Calm
24.2,35.18361026,-97.44557188,1133,-0.600000995,,-0.300000497,0,5,-1.3,131.6,0.670821071,1684,805,1024,1024,17.060368,,322.834656,8.858268,96,7.879,5.455,NW,3.8981888,Calm
24.3,35.18360975,-97.44557224,1133,-0.500000829,,-0.300000497,0,5,4.4,131.9,0.58309573,1684,793,1024,1024,17.060368,,322.834656,7.874016,96,7.879,5.455,NW,3.8981888,Calm
24.4,35.18360916,-97.44557266,1133,-0.600000995,,-0.300000497,0,5.3,13,132.5,0.670821071,1684,813,1024,1024,17.060368,,322.834656,7.217848,96,7.879,5.455,NW,3.8981888,Calm
24.5,35.18360858,-97.44557323,1133,-0.800001326,,-0.500000829,0,5.6,14.6,132.7,0.943399241,896,1024,1024,1024,17.060368,,322.834656,6.56168,96,7.879,5.455,NW,3.8981888,Calm
24.6,35.18360775,-97.44557399,1133,-0.900001492,,-0.70000116,0,5.7,13.1,132.5,1.140177308,460,1024,1024,1024,16.076116,,322.834656,5.577428,96,7.879,5.455,NW,3.79984,Calm
24.7,35.18360678,-97.4455749,1133,-1.100001823,,-0.900001492,0,5.3,6,132.2,1.421269355,460,1024,1024,1024,16.076116,,322.834656,4.593176,96,7.879,5.455,NW,3.79984,Calm
24.8,35.18360568,-97.44557603,1133,-1.100001823,,-0.900001492,0,4.3,-5.1,131.6,1.421269355,364,1046,1024,1024,17.060368,,322.834656,3.608924,96,7.879,5.455,NW,3.79984,Calm
24.9,35.1836047,-97.44557726,1133,-1.000001658,,-0.800001326,0,3.4,-13.7,131.2,1.280626547,364,1055,1024,1024,17.060368,,322.834656,3.937008,96,7.879,5.455,NW,3.79984,Calm
25,35.18360392,-97.44557805,1133,-0.800001326,,-0.600000995,0,3.6,-15.4,131.3,1.000001658,364,1039,1024,1024,17.060368,,322.834656,4.265092,96,7.879,5.455,NW,3.79984,Calm
25.1,35.18360341,-97.44557861,1133,-0.500000829,,-0.400000663,0,4.3,-14.4,131.4,0.640313274,364,1039,1024,1024,17.060368,,322.834656,4.593176,96,7.879,5.455,NW,3.79984,Calm
25.2,35.18360295,-97.44557901,1133,-0.300000497,,-0.200000332,0,4.6,-14.7,131.3,0.360555642,364,1032,878,1024,16.076116,,322.834656,4.92126,96,7.879,5.455,NW,3.79984,Calm
25.3,35.18360287,-97.4455791,1133,-0.100000166,,-0.100000166,0,4.2,-16.5,131.3,0.141421551,364,1025,364,1024,16.076116,,322.834656,4.92126,96,7.879,5.455,NW,3.79984,Calm
25.4,35.18360287,-97.44557906,1133,0,,0,0,4.2,-18.3,131.2,0,364,1025,372,1024,17.060368,,322.834656,4.92126,96,7.879,5.455,NW,3.79984,Calm
25.5,35.183603,-97.44557886,1133,0.200000332,,0.200000332,0.100000166,3.8,-17.7,131.3,0.282843102,364,1025,786,1024,16.076116,,322.834656,4.92126,96,7.879,5.455,NW,3.79984,Calm
25.6,35.18360332,-97.44557841,1133,0.400000663,,0.400000663,0.100000166,5,-17.5,131,0.565686204,364,1024,945,1024,16.076116,,322.834656,4.265092,96,7.879,5.455,NW,3.79984,Calm
25.7,35.18360396,-97.4455776,1133,0.600000995,,0.600000995,0.200000332,5.3,-18.1,131,0.848529306,364,1024,1035,1024,16.076116,,322.834656,3.608924,96,7.868,5.455,NW,3.79984,Calm
25.8,35.18360479,-97.44557666,1133,0.800001326,,0.800001326,0.100000166,3.9,-17.8,131.1,1.131372408,364,1024,1330,1024,16.076116,,322.834656,3.28084,96,7.868,5.455,NW,3.79984,Calm
25.9,35.1836057,-97.44557561,1133,1.100001823,,1.000001658,0,4.1,-16.7,131.2,1.486609168,364,1024,1311,1024,16.076116,,322.834656,3.608924,96,7.868,5.455,NW,3.79984,Calm
26,35.1836068,-97.44557437,1133,1.300002155,,1.200001989,-0.200000332,3.9,-15.6,131.3,1.769183152,364,1024,1240,1024,16.076116,,322.834656,4.265092,96,7.868,5.202,NW,3.79984,Calm
26.1,35.18360833,-97.44557265,1133,1.500002486,,1.400002321,-0.300000497,4.7,-15.3,131,2.051831792,364,1024,1075,1024,16.076116,,322.834656,6.233596,96,7.868,5.202,NW,3.6970208,Calm
26.2,35.1836096,-97.44557106,1133,1.600002652,,1.500002486,-0.200000332,5.7,-15.9,130.7,2.193174664,364,1024,1183,1024,17.060368,,322.834656,8.2021,96,7.868,5.202,NW,3.6970208,Calm
26.3,35.18361115,-97.44556937,1133,1.800002984,,1.600002652,-0.100000166,4.7,-16.9,130.6,2.408322499,364,1024,1201,1024,17.060368,,322.834656,10.498688,96,7.868,5.202,NW,3.6970208,Calm
26.4,35.18361291,-97.44556746,1133,2.000003315,,1.700002818,0,3.8,-16.8,130.6,2.624885215,364,1024,1205,1024,17.060368,,322.834656,13.12336,96,7.868,5.202,NW,3.6970208,Calm
26.5,35.18361487,-97.44556528,1133,2.100003481,,1.900003149,-0.100000166,3.6,-16.3,130.8,2.831964872,364,1024,1095,1024,17.060368,,322.834656,16.4042,96,7.868,5.202,NW,3.6970208,Calm
26.6,35.18361669,-97.44556328,1133,2.300003812,,2.000003315,-0.100000166,4.4,-16.6,130.7,3.04795493,977,1029,1024,1024,17.060368,,322.834656,19.028872,96,7.868,5.202,NW,3.6970208,Calm
26.7,35.18361857,-97.44556096,1133,2.400003978,,2.200003647,0,4.1,-15.7,131,3.255769074,1180,984,1024,1024,17.060368,,322.834656,22.309712,96,7.868,5.202,NW,3.6970208,Calm
