OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
15.3,32.82455062,-95.3065582,477,,0,0,0,-2.2,-3.8,73.5,0,1024,1024,1024,1024,,195.866148,1.312336,92,7.849,4.64,NE,2.3961344,Calm
15.4,32.82455065,-95.30655813,477,,0,0,0,-1.8,-3.8,73.2,0,1024,1024,1024,1024,,196.8504,1.312336,92,7.849,4.64,NE,2.3961344,Calm
15.5,32.82455074,-95.30655831,477,,0,0,0,-1.7,-3.6,73.3,0,1024,1024,1684,1024,,196.8504,0.984252,92,7.849,4.614,NE,2.3961344,Calm
15.6,32.82455076,-95.3065583,477,,0,0,0,-1.8,-3.3,73.4,0,1024,1024,1684,1024,,196.8504,0.984252,92,7.849,4.614,NE,2.4989536,Calm
15.7,32.82455075,-95.3065586,477,,0,0,-0.400000663,-1.4,-2.8,73.5,0,1024,1024,1684,1024,,196.8504,0.984252,92,7.849,4.614,NE,2.4989536,Calm
15.8,32.8245507,-95.30655866,477,,0,0,-0.900001492,-2.3,-4.6,73.5,0,1024,1024,1684,1024,,196.8504,1.312336,92,7.849,4.614,NE,2.4989536,Calm
15.9,32.8245507,-95.30655893,478,,0,0,-1.300002155,-2.6,-5.8,73.5,0,1024,1024,1684,1024,,197.834652,1.312336,92,7.849,4.614,NE,2.4989536,Calm
16,32.82455072,-95.30655895,478,,0,0,-1.800002984,-2,-5.2,73.5,0,1024,1024,1684,1024,,200.13124,1.312336,92,7.849,4.614,NE,2.4989536,Calm
16.1,32.82455075,-95.30655912,479,,0,0,-2.200003647,-1.7,-3.8,73.4,0,1024,1024,1684,1024,,200.13124,1.312336,92,7.849,4.614,NE,2.4989536,Calm
16.2,32.82455077,-95.30655913,480,,0,0,-2.700004476,-1.6,-3.2,73.3,0,1024,1024,1684,1024,,202.099744,1.312336,92,7.849,4.614,NE,2.4989536,Calm
16.3,32.82455078,-95.30655911,481,,0,0,-3.100005139,-1.2,-3,73.3,0,1024,1024,1684,1024,,205.380584,1.312336,92,7.849,4.614,NE,2.4989536,Calm
16.4,32.82455077,-95.30655916,482,,0,0,-3.500005802,-1.4,-3,73.3,0,1024,1016,1684,1024,,210.958012,1.312336,92,7.849,4.614,NE,2.5973024,Calm
16.5,32.82455079,-95.30655918,483,,0,0,-3.900006465,-1.4,-3.2,73.3,0,1024,1008,1684,1024,,216.207356,1.312336,92,7.67,4.614,NE,2.5973024,Calm
16.6,32.82455084,-95.30655924,485,,0,0,-4.400007293,-1.4,-3.2,73.3,0,1024,988,1684,1024,,221.4567,1.312336,92,7.67,4.614,NE,2.5973024,Calm
16.7,32.82455083,-95.30655933,486,,0,0,-4.700007791,-1.5,-2.6,73.3,0,1024,1024,1570,845,,225.721792,1.312336,92,7.67,4.614,NE,2.5973024,Calm
16.8,32.82455084,-95.30655942,488,,0,0,-4.800007956,-1.6,-2.3,73.4,0,1024,1117,1226,896,,225.721792,1.312336,92,7.67,4.614,NE,2.5973024,Calm
16.9,32.8245508,-95.30655953,489,,0,0,-4.700007791,-1.8,-3.5,73.3,0,1068,1684,1111,1024,,225.721792,1.312336,92,7.67,4.614,NE,2.5973024,Calm
17,32.8245508,-95.3065597,491,,0,0,-4.400007293,-1.7,-10.4,72.8,0,1024,1684,1024,1024,,225.721792,1.64042,92,7.67,4.614,NE,2.5973024,Calm
17.1,32.82455071,-95.30655981,492,,0,0,-4.00000663,-1.4,-29.6,72.3,0,1024,1684,844,1024,,225.721792,1.64042,92,7.67,4.614,NE,2.5973024,Calm
17.2,32.82455073,-95.30655978,494,,0,0.300000497,-3.600005967,-2.2,-36.6,72.4,0.300000497,1024,1684,460,1024,,225.721792,1.64042,92,7.67,4.614,NE,2.5973024,Calm
17.3,32.82455099,-95.30655924,495,,0.200000332,0.70000116,-3.30000547,-2.2,-35.8,72.5,0.728011793,1024,1684,364,1024,,225.721792,0.984252,92,7.67,4.614,NE,2.6956512,Calm
17.4,32.8245513,-95.30655816,496,,0.300000497,1.100001823,-2.900004807,-1.4,-34.9,72.3,1.140177308,1060,1684,364,1024,,225.721792,0.328084,92,7.67,4.614,NE,2.6956512,Calm
17.5,32.82455184,-95.30655639,497,,0.400000663,1.500002486,-2.60000431,-1.2,-34.4,72.2,1.552419715,1067,1684,364,1024,,225.721792,1.968504,92,7.67,8.893,NE,2.6956512,Calm
17.6,32.82455245,-95.30655457,498,,0.500000829,1.800002984,-2.200003647,-1,-34.3,72.3,1.868156914,1056,1684,364,1024,,225.721792,3.937008,92,7.67,8.893,NE,2.6956512,Calm
17.7,32.82455327,-95.30655227,499,,0.600000995,2.100003481,-1.800002984,-0.7,-34.1,72.2,2.184036272,1036,1684,364,1024,,225.721792,6.233596,92,7.67,8.893,NE,2.6956512,Calm
17.8,32.82455413,-95.30654955,499,,0.70000116,2.400003978,-1.400002321,-0.8,-34,72.1,2.500004144,1035,1684,364,1024,,225.721792,9.186352,92,7.67,8.893,NE,2.6956512,Calm
17.9,32.82455495,-95.30654664,499,,0.800001326,2.700004476,-1.100001823,-1.5,-34,72.3,2.816030131,1035,1684,364,1024,,225.721792,12.139108,92,7.67,8.893,NE,2.6956512,Calm
18,32.82455586,-95.30654368,500,,0.800001326,3.000004973,-0.70000116,-1.9,-34,72.3,3.104839876,1034,1684,364,1024,,225.721792,15.419948,92,7.67,8.893,NE,2.6956512,Calm
18.1,32.8245569,-95.30654028,500,,0.900001492,3.30000547,-0.300000497,-1.8,-34.3,72.4,3.420531924,1034,1684,364,1024,,225.721792,19.028872,92,7.67,8.893,NE,2.6956512,Calm
18.2,32.8245581,-95.30653623,500,,1.000001658,3.500005802,0,-2,-34.5,72.4,3.640060751,1034,1684,364,1024,,225.721792,23.293964,92,7.808,8.893,NE,2.6956512,Calm
18.3,32.82455913,-95.30653296,500,,1.100001823,3.700006133,0.300000497,-1.9,-34.5,72.4,3.860058076,1035,1684,364,1009,,225.721792,26.902888,92,7.808,8.893,NE,2.6956512,Calm
18.4,32.82456039,-95.30652833,499,,1.200001989,4.00000663,0.70000116,-2.2,-34.5,72.5,4.176129214,1035,1684,364,917,,225.721792,31.824148,92,7.808,8.893,NE,2.6956512,Calm
18.5,32.82456181,-95.30652396,499,,1.200001989,4.200006962,1.100001823,-2.6,-34.7,72.5,4.368072991,1034,1684,401,694,,225.721792,36.417324,92,7.808,4.564,NE,2.6956512,Calm
18.6,32.8245628,-95.30651993,499,,1.300002155,4.400007293,1.500002486,-4.2,-34.6,72.7,4.588035447,1024,1684,580,755,,225.721792,40.682416,92,7.808,4.564,NE,2.6956512,Calm
18.7,32.82456457,-95.3065152,498,,1.400002321,4.600007625,1.800002984,-10.3,-33.5,72.8,4.808334076,1024,1684,1024,1024,,225.721792,45.93176,92,7.808,4.564,NE,2.6956512,Calm
18.8,32.82456608,-95.30650961,497,,1.700002818,4.700007791,2.200003647,-11.2,-32.7,70.4,4.998007784,1024,1684,1024,1024,,225.721792,51.837272,92,7.808,4.564,NE,2.6956512,Calm
18.9,32.82456829,-95.30650455,497,,2.100003481,5.000008288,2.000003315,-4.6,-31.1,65.2,5.423107508,1024,1684,1024,1024,,225.721792,57.4147,92,7.808,4.564,NE,2.6956512,Calm
19,32.8245702,-95.30649903,496,,2.500004144,5.500009117,1.500002486,-3.1,-31.9,63.8,6.041532809,1024,1684,1024,1024,,225.721792,63.648296,92,7.808,4.564,NE,2.6956512,Calm
19.1,32.82457311,-95.30649281,495,,2.700004476,5.90000978,1.100001823,-3.8,-33,64.2,6.488461943,1024,1684,1024,1024,,225.721792,70.53806,92,7.808,4.564,NE,2.6956512,Calm
19.2,32.82457557,-95.30648644,495,,3.000004973,6.400010609,0.70000116,-3.7,-33.6,63.9,7.068250471,1024,1684,1024,1024,,225.721792,77.755908,92,7.808,4.564,NE,2.6956512,Calm
19.3,32.82457879,-95.30647932,495,,3.30000547,6.800011272,0.400000663,-3.7,-34.2,63.9,7.558451289,1024,1684,898,1024,,225.721792,85.629924,92,7.808,4.564,NE,2.6956512,Calm
19.4,32.82458219,-95.30647095,495,,3.500005802,7.200011935,0.200000332,-3.7,-35,64,8.00563613,1024,1684,912,1117,,225.721792,95.14436,92,7.808,4.564,NE,2.6956512,Calm
19.5,32.82458548,-95.30646399,495,,3.700006133,7.400012266,0.200000332,-3.1,-36,63.8,8.273464947,1024,1684,1020,1177,,225.721792,103.018376,92,7.808,4.564,NE,2.6956512,Calm
19.6,32.82458916,-95.30645504,495,,3.700006133,7.600012598,0.400000663,-1.5,-36.3,63.5,8.4528241,1024,1684,1024,1057,,225.721792,112.860896,92,7.808,4.564,NE,2.6956512,Calm
19.7,32.82459284,-95.30644701,494,,3.900006465,7.800012929,0.400000663,1.4,-32.8,62.4,8.720679292,1024,1684,1024,1024,,225.721792,122.047248,92,7.808,4.564,NE,2.6956512,Calm
19.8,32.82459639,-95.30643823,494,,4.00000663,8.200013592,0,0,-33.5,63,9.123610749,1024,1684,1024,1024,,225.721792,131.889768,92,7.808,4.564,NE,2.6956512,Calm
19.9,32.82459947,-95.30643057,494,,4.00000663,8.400013924,0,-3.1,-35.5,64.9,9.303777704,1024,1684,1024,1024,,225.721792,140.419952,92,7.808,4.564,NE,2.6956512,Calm
20,32.82460382,-95.30642073,494,,4.100006796,8.600014255,0.100000166,-3,-34.6,65,9.527344644,1024,1684,1024,1024,,225.721792,151.574808,92,7.808,4.564,NE,2.6956512,Calm
20.1,32.82460783,-95.30641173,494,,4.300007128,8.800014587,0,-1.9,-34.3,64.5,9.794402316,1024,1684,1024,1024,,225.721792,161.745412,91,7.646,8.994,NE,2.6956512,Calm
20.2,32.82461209,-95.30640112,494,,4.300007128,8.900014753,0,-1.6,-35.1,64.6,9.884347211,1024,1684,1024,1025,,225.721792,173.88452,91,7.646,8.994,NE,2.6956512,Calm
20.3,32.82461627,-95.30639179,494,,4.400007293,9.100015084,0,-1.7,-34.8,64.6,10.10793427,1024,1684,1024,1025,,225.721792,184.383208,91,7.646,8.994,NE,2.6956512,Calm
20.4,32.82462007,-95.30638235,494,,4.400007293,9.300015416,0,-2.2,-34.5,64.5,10.28835961,1024,1684,794,1028,,225.721792,194.881896,91,7.646,8.994,NE,2.6956512,Calm
20.5,32.8246244,-95.30637265,494,,4.500007459,9.400015581,0,-2.1,-35.1,64.8,10.42162939,1024,1684,365,1024,,225.721792,206.036752,91,7.646,8.994,NE,2.6956512,Calm
20.6,32.82462851,-95.30636254,494,,4.500007459,9.400015581,0.300000497,-1.8,-36.6,64.8,10.42162939,1024,1684,364,1024,,225.721792,217.191608,91,7.646,8.994,NE,2.6956512,Calm
20.7,32.82463274,-95.30635293,494,,4.500007459,9.400015581,0.600000995,-2.1,-36,64.7,10.42162939,1024,1684,364,1024,,225.721792,228.01838,91,7.646,8.994,NE,2.7984704,Calm
20.8,32.82463679,-95.30634288,494,,4.400007293,9.300015416,0.900001492,-2.5,-35.7,64.9,10.28835961,1024,1684,956,1024,,225.721792,239.173236,91,7.646,8.994,NE,2.7984704,Calm
20.9,32.82464083,-95.30633332,493,,4.400007293,9.300015416,1.300002155,-2.8,-35,64.8,10.28835961,1024,1684,1024,1024,,225.721792,250.000008,91,7.646,8.994,NE,2.7984704,Calm
21,32.8246447,-95.30632373,493,,4.500007459,9.500015747,1.100001823,-2.5,-31.7,64.4,10.51191537,749,1684,1024,1024,,225.721792,260.82678,91,7.646,8.994,NE,2.7984704,Calm
21.1,32.82464886,-95.3063136,493,,4.700007791,9.800016244,0.500000829,-3.1,-31.8,64.7,10.86878025,386,1684,1024,1024,,225.721792,271.981636,91,7.646,8.994,NE,2.7984704,Calm
21.2,32.82465294,-95.30630375,492,,4.800007956,9.90001641,0.300000497,-10.3,-32.7,66,11.00229054,470,1684,1024,1024,,225.721792,283.136492,91,7.558,8.994,NE,2.7984704,Calm
21.3,32.8246574,-95.30629344,492,,5.100008454,9.90001641,0.200000332,-18.1,-30.3,68.1,11.13644501,562,1684,1024,1024,,225.721792,294.947516,91,7.558,8.994,NE,2.7984704,Calm
21.4,32.82466249,-95.30628203,492,,5.400008951,9.800016244,0,-20.8,-28.8,69.1,11.18929899,819,1684,1024,364,,225.721792,307.742792,91,7.558,8.994,NE,2.7984704,Calm
21.5,32.8246677,-95.30627148,492,,5.700009448,9.700016079,0,-23.8,-27,68.8,11.25079605,913,1684,1024,364,,225.721792,319.8819,91,7.558,8.994,NE,2.7984704,Calm
21.6,32.82467295,-95.30626125,492,,6.000009946,9.500015747,0,-30.7,-16.8,66.8,11.23612107,930,1684,1024,364,,225.721792,332.021008,91,7.558,8.994,NE,2.7984704,Calm
21.7,32.82467822,-95.30625252,492,,6.500010774,9.000014918,-0.200000332,-33.4,-14.6,61.8,11.10181997,945,1684,1024,364,,225.721792,342.84778,91,7.558,8.994,NE,2.7984704,Calm
21.8,32.82468481,-95.30624226,492,,6.700011106,8.600014255,-0.100000166,-34.3,-17.7,54.9,10.90185272,970,1684,1024,734,,225.721792,355.314972,91,7.558,8.994,NE,2.7984704,Calm
21.9,32.82469107,-95.30623375,492,,7.100011769,8.100013427,0,-32,-16.7,44,10.77127547,980,1684,1035,1024,,225.721792,366.469828,91,7.558,8.994,NE,2.7984704,Calm
22,32.82469695,-95.30622659,492,,7.500012432,7.400012266,-0.100000166,-29.7,-18.2,35.1,10.53614539,981,1684,1037,1504,,225.721792,375.984264,91,7.558,8.994,NE,2.7984704,Calm
22.1,32.82470421,-95.30621876,492,,7.700012764,6.800011272,0,-23.3,-25.5,28.2,10.27279636,991,1684,1032,1684,,225.721792,387.13912,91,7.558,8.519,NE,2.7984704,Calm
22.2,32.82471191,-95.30621127,492,,7.900013095,6.300010443,0.100000166,-11.9,-30.5,22.5,10.10447105,1023,1684,1175,1684,,225.721792,397.965892,91,7.558,8.519,NE,2.7984704,Calm
22.3,32.82471809,-95.30620575,492,,8.200013592,6.000009946,0.100000166,9.1,-25.9,15.4,10.16072522,1024,1684,1259,1684,,225.721792,406.496076,91,7.558,8.519,NE,2.7984704,Calm
22.4,32.82472637,-95.30619856,492,,8.200013592,6.000009946,0,23.3,-17.2,23.1,10.16072522,1024,1684,1270,1684,,225.721792,417.650932,91,7.558,8.519,NE,2.7984704,Calm
22.5,32.82473283,-95.30619262,493,,7.900013095,6.500010774,-0.600000995,30.8,-11.1,37.1,10.23036377,1024,1684,1259,1684,,225.721792,426.837284,91,7.558,8.519,NE,2.7984704,Calm
22.6,32.82473994,-95.30618465,493,,7.100011769,7.100011769,-1.100001823,33.1,-9.6,45.4,10.04093281,1024,1684,1251,1684,,225.721792,437.99214,91,7.558,8.519,NE,2.5973024,Calm
22.7,32.82474606,-95.30617568,493,,6.400010609,7.400012266,-1.200001989,32.3,-14.3,51.7,9.783676038,1024,1684,1234,1684,,225.721792,449.47508,91,7.558,8.519,NE,2.4989536,Calm
22.8,32.82475149,-95.30616737,494,,5.800009614,7.600012598,-1.100001823,30.2,-17.5,60.7,9.560350501,1024,1684,1202,1684,,225.721792,459.973768,91,7.558,8.519,NE,2.2977856,Calm
22.9,32.82475537,-95.30616011,494,,5.100008454,7.900013095,-1.200001989,30,-18.9,70.4,9.403206106,1024,1684,1198,1171,,225.721792,468.832036,91,7.558,8.519,NE,2.1994368,Calm
23,32.82475997,-95.30615036,494,,4.400007293,8.100013427,-1.100001823,29.7,-21.7,79.4,9.217932613,1024,1684,1198,1171,,225.721792,479.986892,91,7.558,8.519,N,2.0966176,Calm
23.1,32.82476328,-95.30614152,494,,3.700006133,8.200013592,-0.900001492,28.2,-23.5,88.9,8.996124776,1024,1684,1200,975,,225.721792,489.501328,91,7.68,8.519,N,1.9982688,Calm
23.2,32.824766,-95.30613294,495,,2.900004807,8.300013758,-0.900001492,23.7,-28.9,94.9,8.792056381,1024,1684,846,558,,225.721792,498.68768,91,7.68,8.519,N,1.9982688,Calm
23.3,32.82476846,-95.30612264,495,,2.200003647,8.400013924,-0.70000116,22.3,-30.7,98.7,8.683331335,1024,1684,846,558,,225.721792,509.186368,91,7.68,8.519,N,1.89992,Calm
23.4,32.82476997,-95.30611407,495,,1.700002818,8.400013924,-0.300000497,14,-34.8,100.1,8.570311577,1024,1684,798,364,,225.721792,517.388468,91,7.68,8.519,N,1.89992,Calm
23.5,32.82477115,-95.30610484,495,,1.300002155,8.300013758,0.200000332,-10.3,-31.2,107.7,8.401203944,1024,1684,776,364,,225.721792,526.246736,91,7.68,8.519,N,1.89992,Calm
23.6,32.82477217,-95.30609628,495,,1.200001989,8.400013924,0.600000995,-23.9,-20.1,104.5,8.485295298,1024,1684,560,364,,225.721792,534.120752,91,7.68,8.519,N,1.89992,Calm
23.7,32.82477338,-95.30608776,495,,1.300002155,8.300013758,0.800001326,-28.6,-14.9,92.9,8.401203944,1024,1684,364,364,,225.721792,542.322852,91,7.68,8.519,N,1.89992,Calm
23.8,32.82477472,-95.30607836,494,,1.500002486,8.200013592,1.100001823,-31.9,-14.5,83.5,8.336079604,1024,1684,364,364,,225.721792,551.509204,91,7.68,8.519,N,1.89992,Calm
23.9,32.82477643,-95.30606993,494,,1.800002984,8.000013261,1.400002321,-32.1,-14.5,74.2,8.200013592,1024,1684,364,364,,225.721792,560.039388,91,7.68,8.519,N,1.7971008,Calm
24,32.82477823,-95.30606152,493,,2.100003481,7.800012929,1.700002818,-30.4,-16.6,65.5,8.077760222,1024,1684,378,364,,225.721792,568.241488,91,7.68,8.519,N,1.497584,Calm
24.1,32.82478075,-95.3060532,493,,2.400003978,7.500012432,2.100003481,-28.9,-18.9,56.6,7.874655645,1024,1684,391,364,,225.721792,577.099756,91,7.68,6.592,N,1.1980672,Calm
24.2,32.8247831,-95.30604564,492,,2.60000431,7.200011935,2.500004144,-27.6,-21,47.3,7.655076303,1024,1684,424,364,,225.721792,585.301856,91,7.68,6.592,N,0.8985504,Calm
24.3,32.82478572,-95.30603809,491,,2.900004807,6.900011437,2.800004641,-26.6,-22.4,37.7,7.484663314,1024,1684,551,364,,225.721792,593.503956,91,7.68,6.592,N,0.5990336,Calm
24.4,32.82478889,-95.30603016,490,,3.100005139,6.500010774,3.200005304,-26,-23.1,28.1,7.201400441,944,1684,773,364,,225.721792,602.03414,91,7.68,6.592,N,0.3978656,Calm
24.5,32.82479206,-95.30602376,489,,3.600005967,6.000009946,3.200005304,-23.7,-21.1,16.7,6.997153676,594,1503,1024,364,,225.721792,609.580072,91,7.68,6.592,N,0.1966976,Calm
24.6,32.82479559,-95.30601807,488,,4.200006962,5.100008454,2.500004144,-26.8,-23.5,8.1,6.606825171,364,965,1344,1097,,225.721792,616.79792,91,7.68,6.592,E,0,Calm
24.7,32.82479953,-95.30601342,487,,4.700007791,4.200006962,2.100003481,-27.3,-23.6,-0.9,6.30318398,579,686,1289,1684,,225.721792,623.031516,91,7.68,6.592,S,0.0983488,Calm
24.8,32.82480452,-95.30600907,486,,5.100008454,3.100005139,1.600002652,-29.1,-19.7,-10.5,5.96825893,1024,745,1315,1684,,225.721792,629.593196,91,7.68,6.592,S,0.2995168,Calm
24.9,32.82480943,-95.30600698,486,,5.20000862,2.000003315,1.100001823,-19.9,-8,-18.2,5.5713643,1182,733,1487,1684,,225.721792,634.514456,91,7.68,6.592,S,0.4962144,Calm
25,32.82481385,-95.30600545,486,,5.100008454,1.200001989,0.600000995,-4.7,-4.9,-15.3,5.239283319,1490,846,1553,1684,,225.721792,638.451464,91,7.68,6.592,S,0.6973824,Calm
25.1,32.8248184,-95.30600447,486,,5.000008288,1.000001658,0.300000497,3.7,-8.3,-8.2,5.099027648,1684,851,1552,1684,,225.721792,642.060388,91,7.904,4.415,S,0.7957312,Calm
25.2,32.8248227,-95.3060035,486,,5.000008288,0.900001492,0,9,-11.5,0.2,5.080362387,1684,769,1551,1684,,225.721792,645.341228,91,7.904,4.415,S,0.9968992,Calm
25.3,32.82482725,-95.30600241,486,,5.000008288,1.100001823,-0.300000497,19.7,-13,8.4,5.119578524,1684,706,1513,1684,,225.721792,648.950152,91,7.904,4.415,S,1.0997184,Calm
25.4,32.82483207,-95.30600071,486,,5.000008288,1.500002486,-0.70000116,28,-12.1,17.3,5.22016163,1684,703,1481,1684,,209.645676,653.543328,91,7.904,4.415,S,1.1980672,Calm
25.5,32.82483628,-95.30599823,486,,4.800007956,2.200003647,-1.200001989,32.2,-8.6,27.5,5.280160209,1684,739,1467,1684,,206.364836,658.136504,91,7.904,4.415,S,1.0997184,Calm
25.6,32.82484004,-95.30599523,487,,4.200006962,3.000004973,-1.700002818,34.5,-5.3,37.4,5.161403586,1684,739,1467,1684,,200.13124,663.057764,91,7.904,4.415,SE,0.9968992,Calm
25.7,32.82484393,-95.30599019,488,,3.400005636,3.800006299,-2.200003647,35.3,-2.8,47.5,5.099027648,1684,878,1024,1390,,202.099744,669.947528,91,7.904,4.415,SE,0.8985504,Calm
25.8,32.82484646,-95.30598549,488,,2.500004144,4.200006962,-2.500004144,35.2,-1.7,56.1,4.887747603,1684,903,1024,1024,,202.099744,675.524956,91,7.904,4.415,SE,0.8985504,Calm
25.9,32.82484814,-95.30598093,489,,1.900003149,4.400007293,-2.200003647,28.5,-3.2,63.8,4.792710476,1684,904,1024,1024,,202.099744,680.446216,91,7.904,4.415,SE,0.8985504,Calm
26,32.82484936,-95.30597572,490,,1.500002486,4.400007293,-1.900003149,26,1.2,72.3,4.648663012,1684,904,1024,1024,,202.099744,685.69556,91,7.904,4.415,E,0.9968992,Calm
26.1,32.82485042,-95.30597091,490,,1.100001823,4.300007128,-1.600002652,31,4.4,77.2,4.438475532,1684,910,1024,1024,,202.099744,690.288736,91,7.829,4.415,E,0.9968992,Calm
26.2,32.82485095,-95.30596718,490,,0.600000995,4.200006962,-1.200001989,32.4,6.2,78.6,4.242647425,1684,928,1102,1024,,202.099744,693.89766,91,7.829,4.415,E,1.0997184,Calm
26.3,32.82485124,-95.30596253,491,,0.100000166,4.100006796,-0.800001326,33.2,8.2,80.2,4.101225874,1684,1024,1386,737,,202.099744,698.162752,91,7.829,4.415,E,1.1980672,Calm
26.4,32.82485099,-95.30595775,491,,-0.400000663,3.900006465,-0.600000995,34.9,11.9,83,3.92046525,1684,1024,1684,443,,202.099744,702.09976,91,7.829,4.415,E,1.296416,Calm
26.5,32.82484994,-95.3059537,491,,-1.300002155,3.600005967,-0.800001326,31.4,14.6,86.5,3.827538151,1684,1024,1684,441,,202.099744,705.052516,91,7.829,4.415,E,1.3992352,Calm
26.6,32.82484802,-95.30595029,492,,-2.300003812,3.000004973,-1.400002321,16.9,6.8,80.2,3.780217626,1024,801,1684,562,,202.099744,706.692936,91,7.829,4.415,E,1.497584,Calm
26.7,32.82484539,-95.3059475,492,,-2.700004476,2.800004641,-1.800002984,7,-12.4,70.3,3.889736168,792,364,1684,672,,202.099744,707.677188,91,7.829,4.415,E,1.5959328,Calm
26.8,32.82484294,-95.30594436,493,,-2.700004476,3.000004973,-2.000003315,-4,-29.5,63.2,4.036093487,790,364,1684,766,,202.099744,708.989524,91,7.829,4.415,NE,1.698752,Calm
26.9,32.82484079,-95.30594106,494,,-2.100003481,3.400005636,-2.300003812,-17,-24.7,60.5,3.996254624,855,364,1684,775,,202.099744,710.629944,91,7.829,4.415,NE,1.7971008,Calm
27,32.82483931,-95.30593762,494,,-1.200001989,3.400005636,-2.900004807,-21.8,-7,57.5,3.605556863,927,364,1684,898,,202.099744,712.926532,91,7.829,4.415,NE,1.89992,Calm
27.1,32.8248393,-95.30593391,496,,-0.600000995,2.900004807,-3.600005967,-19.1,13.6,52.3,2.961423186,978,364,1684,933,,202.099744,716.207372,91,7.829,6.164,NE,1.9982688,Calm
27.2,32.8248389,-95.30593058,497,,-0.500000829,2.000003315,-4.100006796,-8.5,30.9,49,2.061555806,1024,364,1684,944,,202.099744,718.832044,91,7.829,6.164,NE,1.9982688,Calm
27.3,32.82483827,-95.30592911,498,,-1.000001658,1.000001658,-4.500007459,5.2,35.9,51.8,1.41421551,1024,364,1684,984,,202.099744,719.816296,91,7.829,6.164,NE,2.0966176,Calm
27.4,32.82483694,-95.30592811,500,,-1.800002984,0.200000332,-4.700007791,12.1,32.2,52.6,1.811079741,1024,364,1684,1024,,202.099744,719.816296,91,7.829,6.164,NE,2.1994368,Calm
27.5,32.82483432,-95.30592886,502,,-2.500004144,-0.100000166,-4.800007956,10.6,25,49.6,2.502003307,1024,817,1186,1024,,202.099744,717.519708,91,7.829,6.164,NE,2.1994368,Calm
27.6,32.82483189,-95.30592922,503,,-3.000004973,-0.500000829,-4.800007956,6.5,20.8,47.3,3.041386124,1024,1169,525,1225,,202.099744,715.879288,91,7.829,6.164,NE,2.2977856,Calm
27.7,32.82482825,-95.30593038,505,,-3.30000547,-0.70000116,-4.600007625,2.7,12,46.7,3.373430896,1024,1618,364,1234,,202.099744,712.926532,91,7.829,6.164,NE,2.3961344,Calm
27.8,32.82482557,-95.30593131,507,,-3.30000547,-0.800001326,-4.200006962,-0.9,-7.1,47.1,3.395590669,1098,1684,364,1478,,202.099744,710.629944,91,7.829,6.164,NE,2.3961344,Calm
27.9,32.82482261,-95.30593197,508,,-3.200005304,-0.800001326,-3.900006465,-4.6,-26.6,48.9,3.298489557,1338,1684,364,1684,,202.099744,708.333356,91,7.829,6.164,NE,2.4989536,Calm
28,32.8248194,-95.30593283,510,,-2.900004807,-0.600000995,-3.500005802,-12.2,-34.2,52.5,2.961423186,1573,1684,364,1684,,202.099744,706.036768,91,7.829,6.164,NE,2.4989536,Calm
28.1,32.8248175,-95.3059331,511,,-2.400003978,-0.400000663,-3.100005139,-19.4,-21.1,56.8,2.433108631,1684,1684,364,1684,,202.099744,704.724432,91,7.641,6.93,NE,2.1994368,Calm
28.2,32.82481568,-95.30593355,512,,-1.900003149,-0.400000663,-2.800004641,-13.7,-7.1,61.7,1.941651631,1684,1684,364,1512,,202.099744,703.084012,91,7.641,6.93,NE,1.9982688,Calm
28.3,32.82481414,-95.30593353,513,,-1.800002984,-0.400000663,-2.500004144,-7.1,-2,69.3,1.8439117,1684,1684,798,1158,,202.099744,702.427844,91,7.641,6.93,E,1.89992,Calm
28.4,32.82481247,-95.30593397,514,,-1.700002818,-0.500000829,-2.100003481,-1.4,-4,78,1.772007104,1684,1684,1024,1024,,202.099744,701.115508,91,7.641,6.93,E,1.698752,Calm
28.5,32.82481118,-95.3059341,515,,-1.700002818,-0.500000829,-1.700002818,9.3,-15.5,84.1,1.772007104,1684,1684,1024,1024,,202.099744,700.45934,91,7.641,6.93,E,1.5959328,Calm
28.6,32.8248098,-95.30593433,515,,-1.800002984,-0.300000497,-1.300002155,20.9,-24.7,84,1.824831585,1684,1684,1024,1024,,202.099744,699.475088,91,7.641,6.93,E,1.698752,Calm
28.7,32.82480747,-95.30593451,516,,-2.100003481,0,-0.900001492,25.3,-24.3,84,2.100003481,1684,1684,1024,1024,,202.099744,697.834668,91,7.641,6.93,E,1.7971008,Calm
28.8,32.82480551,-95.30593427,516,,-2.400003978,0.200000332,-0.500000829,25.3,-23.5,85,2.408322499,1684,1684,1024,1127,,202.099744,697.1785,91,7.641,6.93,E,1.89992,Calm
28.9,32.8248034,-95.30593369,516,,-2.700004476,0.500000829,-0.200000332,24.7,-23.6,85.7,2.745910566,1684,1684,798,1664,,202.099744,696.522332,91,7.641,6.93,E,1.9982688,Calm
